CAMIS,DBA,BORO,ZIPCODE,Latitude,Longitude,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE
40363427.0,BAGELS N BUNS,Staten Island,10314.0,40.61026786,-74.14640121,Sandwiches,12.0,A,2022-06-09
41139007.0,POLLOS A LA BRASA MARIO,Queens,11377.0,40.74461644,-73.90256373,Spanish,10.0,A,2022-02-16
41678260.0,JEN'S RESTAURANT,Bronx,10461.0,40.83843508,-73.83540785,Chinese,21.0,B,2022-02-07
50113977.0,GOOD TASTE FLATLANDS,Brooklyn,11234.0,40.63163804,-73.91928757,Creole,7.0,A,2022-01-19
50095974.0,EMPIRE SZECHUAN GARDEN,Queens,11104.0,40.74418971,-73.9185011,Chinese,11.0,A,2023-01-09
41343921.0,KOUROS BAY DINER,Brooklyn,11235.0,40.58987778,-73.93984663,American,13.0,A,2022-03-11
50082332.0,TACO TODAY,Queens,11104.0,40.7405613,-73.92271325,Tex-Mex,5.0,A,2022-07-19
41430578.0,GOODFELLA'S,Bronx,10463.0,40.88679033,-73.90448113,Pizza,8.0,A,2022-07-06
50035219.0,NBC CAFETERIA (11th FLR),Manhattan,10111.0,40.75926055,-73.97784378,American,4.0,A,2022-07-29
41283023.0,PIERRE LOTI CAFE WINE BAR,Manhattan,10003.0,40.73603032,-73.98728394,Tapas,2.0,A,2023-02-21
50044588.0,GARDEN MARKET,Manhattan,10121.0,40.75065484,-73.99194424,American,2.0,A,2023-03-04
50082996.0,NY 99 CENTS PIZZA,Manhattan,10013.0,40.71808025,-74.00082971,Pizza,2.0,A,2022-03-08
41698701.0,CURRY KING,Manhattan,10025.0,40.79943983,-73.96272553,Pakistani,4.0,Z,2022-05-31
50076472.0,NY BAGEL CAFE & DELI,Brooklyn,11223.0,40.60434118,-73.9708477,American,9.0,A,2023-01-31
50081086.0,KITTEN CAFE 627,Brooklyn,11216.0,40.68034337,-73.94040647,Coffee/Tea,19.0,Z,2022-11-30
41086368.0,LUZ DE AMERICA RESTAURANT,Queens,11368.0,40.75017513,-73.86054822,Latin American,23.0,B,2023-01-19
50057207.0,DUNKIN,Bronx,10451.0,40.8217371,-73.93086005,Donuts,11.0,A,2022-02-03
50001544.0,FIVE GUYS FAMOUS BURGERS AND FRIES,Manhattan,10011.0,40.7367281,-73.99537396,Hamburgers,9.0,A,2022-08-17
50117478.0,SUNSET BAGELS,Brooklyn,11209.0,40.62128266,-74.02640045,Bagels/Pretzels,0.0,A,2022-04-15
41717113.0,CHEN GARDEN,Queens,11372.0,40.75679685,-73.87356117,Chinese,10.0,A,2022-05-04
40513217.0,B66 CLUB,Brooklyn,11219.0,40.62276512,-73.99796112,Russian,10.0,A,2023-03-04
50115873.0,CHIP CITY,Manhattan,10028.0,40.77416317,-73.95446088,Other,5.0,A,2023-03-10
40711694.0,FAY DA BAKERY,Manhattan,10013.0,40.71652944,-73.99794741,Bakery Products/Desserts,11.0,A,2022-09-08
50116809.0,K-Noodle,Queens,11354.0,40.76582324,-73.81085196,Korean,2.0,A,2022-08-06
50054148.0,PRET A MANGER,Manhattan,10007.0,40.71182978,-74.0120874,Soups/Salads/Sandwiches,8.0,A,2022-04-18
50074019.0,SUBWAY (#29887),Brooklyn,11204.0,40.61724785,-73.99208647,Sandwiches,9.0,A,2022-04-18
41368950.0,GOTHAM PIZZA,Manhattan,10011.0,40.74389198,-74.00320465,Pizza,12.0,A,2022-04-19
41263870.0,DUNKIN,Brooklyn,11203.0,40.65585287,-73.94266656,Donuts,13.0,A,2022-03-31
50085087.0,BB PIZZA & DINE,Bronx,10455.0,40.81264502,-73.90234454,Pizza,12.0,A,2022-10-05
40948362.0,FRANCHIA,Manhattan,10016.0,40.747412,-73.9811067,Vegetarian,12.0,A,2022-02-08
41490788.0,MIDWAY BAR,Brooklyn,11211.0,40.71316217,-73.95798724,American,12.0,A,2022-02-25
41582081.0,FELICE,Manhattan,10028.0,40.77474087,-73.95094383,Italian,13.0,A,2022-11-07
50097037.0,BEETS CAFE,Brooklyn,11233.0,40.67844954,-73.91088805,Coffee/Tea,5.0,A,2022-02-11
50120746.0,ORRICO'S ITALIAN RESTAURANT,Bronx,10461.0,40.84734215,-73.8318869,Italian,13.0,A,2022-08-03
50084225.0,BLACK IRON BURGER,Brooklyn,11217.0,40.68053452,-73.97491001,American,2.0,A,2022-06-24
50103099.0,FRANGOS PERI PERI,Queens,11427.0,40.73343384,-73.73653054,Portuguese,12.0,A,2022-08-30
50126004.0,SAM SUNNY,Manhattan,10016.0,40.74149928,-73.97827915,Korean,8.0,A,2022-08-24
50119019.0,BIG 5 SEAFOOD RESTAURANT,Brooklyn,11228.0,40.62245486,-74.00516923,Chinese,0.0,A,2022-08-09
50051609.0,DUNKIN,Manhattan,10003.0,40.73107929,-73.99360636,Donuts,12.0,A,2022-05-04
50033802.0,ONE WORLD OBSERVATORY,Manhattan,10007.0,40.71327345,-74.01281992,American,13.0,A,2022-06-06
41636886.0,KARIZMA LOUNGE,Manhattan,10022.0,40.7559978,-73.96927591,Middle Eastern,12.0,A,2022-04-21
50059855.0,CROWN CHICKEN & PIZZA,Brooklyn,11205.0,40.69324507,-73.9727127,Chicken,9.0,A,2022-12-13
41708320.0,CATSKILL BAGEL CO.,Brooklyn,11226.0,40.64091381,-73.96506646,Bagels/Pretzels,9.0,A,2022-01-28
41637054.0,ORION DINER & GRILL,Manhattan,10010.0,40.73767907,-73.98106256,American,12.0,A,2022-12-16
50125746.0,JEWEL BAGELS,Queens,11367.0,40.73012305,-73.82353514,Jewish/Kosher,20.0,B,2023-02-13
50115762.0,J-FOOD NYC,Manhattan,10001.0,40.74560153,-73.98951604,Chinese,13.0,Z,2022-11-09
50052462.0,LUIGI PIZZERIA & RESTAURANT,Queens,11361.0,40.76674483,-73.78258949,Pizza,12.0,A,2022-09-02
50120391.0,DOUBLE HAPPINESS PALACE,Queens,11361.0,40.76186181,-73.75917406,Other,7.0,A,2022-09-21
41198981.0,ATHEN'S GRILL & RESTAURANT,Queens,11102.0,40.76718776,-73.92201798,Mexican,47.0,C,2022-06-02
50100172.0,277 PARK AVENUE CAFE',Manhattan,10172.0,40.75555731,-73.97513791,American,3.0,A,2022-08-11
50085916.0,TINGS,Manhattan,10011.0,40.74186904,-74.00471301,Caribbean,5.0,A,2022-09-13
50100405.0,MUDFLOW,Brooklyn,11220.0,40.63766085,-74.00731064,Coffee/Tea,3.0,A,2022-10-12
50062457.0,CHILSUNG GARDEN,Queens,11364.0,40.74931356,-73.75567902,Korean,57.0,C,2022-09-20
50093918.0,SHISEIDO,Manhattan,10017.0,40.75573065,-73.97715194,American,6.0,A,2022-06-10
41704745.0,SUBWAY,Manhattan,10031.0,40.82254714,-73.95329312,Sandwiches,9.0,A,2022-01-18
50051591.0,TOP OF THE HILL CUISINE,Bronx,10467.0,40.87855101,-73.86163761,Caribbean,16.0,B,2022-12-05
50001790.0,SWEETGREEN,Manhattan,10001.0,40.74481372,-73.98880521,Salads,11.0,A,2023-01-24
50121775.0,BIRCH COFFEE,Manhattan,10018.0,40.7513076,-73.98667105,Coffee/Tea,7.0,A,2022-10-07
50110489.0,TIKKA MASALA,Queens,11101.0,40.74261686,-73.95250491,Indian,9.0,Z,2023-03-01
50110250.0,RESTAURANT ASSOCIATES @ AIG,Manhattan,10020.0,40.76028202,-73.98015728,American,11.0,A,2022-08-12
50073488.0,PAPA JOHN'S,Queens,11377.0,40.76029296,-73.90730918,Pizza,10.0,A,2022-06-27
50040930.0,BROOKLYN JAZZ & SPORTS CLUB,Brooklyn,11203.0,40.65108058,-73.94447258,American,3.0,A,2022-04-11
41262792.0,POPEYES,Manhattan,10032.0,40.84357016,-73.93813449,Chicken,10.0,A,2022-12-13
50060913.0,AL CHOLO WEST INDIAN BAKERY & HEALTH FOOD STORE,Bronx,10467.0,40.88438443,-73.86236681,Bakery Products/Desserts,5.0,A,2022-09-26
41222296.0,CHARLESTON,Brooklyn,11249.0,40.7180614,-73.95748992,American,9.0,A,2022-02-10
50107683.0,DUNKIN DONUTS,Queens,11432.0,40.7047907,-73.79652315,Donuts,2.0,A,2022-11-16
50081720.0,COOKIES AND CREAM PASTRY SHOP,Queens,11415.0,40.70603308,-73.83143312,Bakery Products/Desserts,9.0,A,2022-05-20
50046264.0,STARBUCKS COFFEE,Queens,11435.0,40.70369461,-73.8087459,Coffee/Tea,4.0,A,2022-12-19
50050384.0,FRIJOLITO'S RESTAURANT,Manhattan,10031.0,40.82351024,-73.95256257,Mexican,10.0,A,2022-06-07
50105131.0,DANNY PIZZERIA & RESTAURANT,Queens,11378.0,40.72208077,-73.90446558,Pizza,13.0,A,2022-11-14
50064616.0,EIGHT TURN CREPE (DEKALB MARKET),Brooklyn,11201.0,40.69082623,-73.98345225,Sandwiches,4.0,A,2022-10-14
50093783.0,EL VALLE LENOX,Manhattan,10037.0,40.81698493,-73.93873735,Spanish,20.0,Z,2022-10-04
50106897.0,TASTE GOOD RESTAURANT,Brooklyn,11228.0,40.63022448,-74.01501594,Chinese,2.0,Z,2022-01-19
50058239.0,HEIGHTS FALAFEL,Brooklyn,11201.0,40.69849608,-73.99252398,Middle Eastern,16.0,B,2022-11-21
41628619.0,MY NY BAKERY CAFE,Manhattan,10029.0,40.78832386,-73.94912093,Bakery Products/Desserts,10.0,A,2022-06-24
41236517.0,CAFE AMRITA,Manhattan,10026.0,40.80074493,-73.95865053,American,10.0,A,2022-02-03
41603186.0,BRUNO'S RESTAURANT,Queens,11414.0,40.6603258,-73.84017058,Italian,12.0,A,2022-10-17
50073215.0,EL NUEVO CARRIBENO,Manhattan,10029.0,40.79166312,-73.94668787,Latin American,34.0,Z,2023-01-31
50004203.0,BULLPEN DELI TWIN DONUT,Bronx,10451.0,40.82759912,-73.92527846,American,11.0,A,2022-03-17
41090127.0,PORTOFINO RESTAURANT,Bronx,10464.0,40.85359201,-73.79020293,Italian,12.0,A,2022-04-06
50128806.0,ANA'S CAFE,Manhattan,10018.0,40.75150489,-73.98405791,American,12.0,A,2022-11-17
50103576.0,RIVINGTON PIZZA,Manhattan,10002.0,40.71896854,-73.98468982,Pizza,13.0,A,2022-09-07
40382052.0,LATOURETTE GOLF COURSE,Staten Island,10306.0,40.57591441,-74.14825868,American,13.0,A,2022-03-22
50106693.0,2020 SABORES LATINOS REST & BAKERY,Queens,11418.0,40.7008077,-73.82636841,Latin American,6.0,A,2022-11-04
50129275.0,JALSA,Brooklyn,11218.0,40.63830452,-73.96852682,Indian,32.0,C,2023-02-16
50044864.0,NAKAMURA,Manhattan,10002.0,40.71759075,-73.9853539,Japanese,10.0,A,2022-07-19
50000818.0,SUBWAY,Brooklyn,11207.0,40.6502078,-73.89102957,Sandwiches,2.0,A,2022-11-15
50099561.0,SOPHRA TURKISH RESTAURANT,Manhattan,10016.0,40.74674435,-73.97736075,Turkish,18.0,B,2022-03-30
50018793.0,NEW GOLDEN DRAGON CHINESE RESTAURANT,Manhattan,10031.0,40.82427008,-73.94535727,Chinese,13.0,A,2022-03-29
41036247.0,DUNKIN,Staten Island,10308.0,40.56024195,-74.16411287,Donuts,12.0,A,2022-09-13
40395525.0,MCDONALD AVENUE DINER,Brooklyn,11230.0,40.62625131,-73.97628141,American,4.0,A,2022-08-10
41230254.0,BKNY THAI RESTAURANT,Queens,11361.0,40.75296453,-73.78032105,Thai,5.0,A,2022-08-30
50086500.0,PHO GRAND BAYSIDE,Queens,11361.0,40.76600569,-73.77227076,Southeast Asian,12.0,A,2022-06-27
41217779.0,LITTLE ATLAS CAFE,Manhattan,10012.0,40.72855141,-73.99456994,Coffee/Tea,30.0,C,2022-09-20
50018834.0,SING SHENG KITCHEN,Queens,11372.0,40.7504499,-73.87764084,Chinese,12.0,A,2022-05-25
41702602.0,CHIPOTLE MEXICAN GRILL,Queens,11373.0,40.73384018,-73.87157703,Tex-Mex,10.0,A,2022-04-06
50002764.0,NEW GRACE CHINESE RESTAURANT,Brooklyn,11205.0,40.69380764,-73.96260451,Chinese,20.0,B,2023-01-05
50100139.0,BREEZY HILL ORCHARD,Manhattan,10003.0,40.73660979,-73.99067938,Nuts/Confectionary,2.0,Z,2022-12-22
50073571.0,BURGER KING,Brooklyn,11206.0,40.70097683,-73.94236793,Hamburgers,10.0,A,2022-01-12
41718170.0,THE OVAL SPORTS BAR & LOUNGE,Brooklyn,11203.0,40.65138464,-73.9379386,Caribbean,15.0,B,2022-01-25
50011479.0,DUNKIN,Staten Island,10304.0,40.63114416,-74.0764462,Donuts,8.0,A,2022-03-31
50066414.0,THE CITY DINER,Queens,11378.0,40.72360558,-73.89975889,American,24.0,Z,2023-03-16
50041581.0,D'AMICO COFFEE,Brooklyn,11231.0,40.68352623,-73.99532358,Coffee/Tea,38.0,C,2022-08-01
40399955.0,SCHICK'S MANOR,Brooklyn,11219.0,40.63626659,-73.99438652,Jewish/Kosher,12.0,A,2022-09-21
40678995.0,TANDOORI FOOD & BAKERY,Queens,11374.0,40.73255982,-73.8565837,Jewish/Kosher,11.0,A,2022-03-04
41444322.0,LOUIE'S PIZZERIA,Queens,11373.0,40.74611114,-73.88360002,Pizza,12.0,A,2022-09-19
41485450.0,SUBWAY,Queens,11104.0,40.74345327,-73.92121944,Sandwiches,6.0,A,2023-03-14
41625139.0,SIX HAPPINESS CHINESE RESTAURANT,Bronx,10461.0,40.84024906,-73.82955573,Chinese,8.0,A,2022-06-23
41599878.0,FOUR POINTS BY SHERATON,Manhattan,10018.0,40.75633647,-73.99168366,American,14.0,B,2022-02-01
41085105.0,BROADWAY AU LAIT,Manhattan,,0.0,0.0,Vegetarian,5.0,A,2022-03-07
40708213.0,DELIAS LOUNGE CAFE,Brooklyn,11209.0,40.61877771,-74.03298401,American,8.0,A,2022-11-15
50111802.0,CINNABON,Queens,11373.0,40.73384018,-73.87157703,Bakery Products/Desserts,18.0,B,2023-01-19
50106001.0,BABE & AL,Brooklyn,11226.0,40.65484879,-73.95629058,Coffee/Tea,4.0,A,2022-10-27
41225826.0,WILD BAGELS,Brooklyn,11223.0,40.60026252,-73.98591989,Bagels/Pretzels,12.0,A,2022-09-27
50018050.0,EAT N' RUN,Brooklyn,11223.0,40.59406996,-73.96087822,Jewish/Kosher,4.0,Z,2022-05-16
50089423.0,RALPHS ICES BAY STREET,Staten Island,10305.0,40.61683808,-74.06815248,Frozen Desserts,13.0,A,2022-04-06
50107657.0,STARBUCKS,Manhattan,10001.0,40.75117384,-73.99692493,Coffee/Tea,2.0,A,2022-10-11
50110277.0,KATSU-HAMA,Manhattan,10017.0,40.75635659,-73.97785197,Japanese,13.0,A,2022-04-19
50083776.0,CHUN BAI WEI,Brooklyn,11220.0,40.64381488,-74.00088284,Chinese,11.0,A,2022-04-21
50000935.0,CHECKERS,Brooklyn,11207.0,40.65801865,-73.890195,Hamburgers,12.0,A,2022-03-07
50079404.0,BARCHAA,Brooklyn,11207.0,40.69113982,-73.90890216,Peruvian,26.0,Z,2023-03-01
50046806.0,SUN LUCK RESTAURANT,Brooklyn,11217.0,40.67669288,-73.98025435,Chinese,12.0,A,2022-07-08
50116727.0,NEW TASTE OF CHINA,Queens,11373.0,40.74467114,-73.88459499,Chinese,12.0,A,2022-05-18
50001212.0,JM COFFEE SHOP & BAKERY,Queens,11432.0,40.70747167,-73.78856538,Mexican,11.0,A,2023-03-17
50087415.0,POKEGREEN,Manhattan,10005.0,40.70586303,-74.00761751,Hawaiian,0.0,A,2022-03-04
50095247.0,Ceremonia Bakeshop,Brooklyn,11211.0,40.71251261,-73.96067137,Coffee/Tea,2.0,A,2022-03-24
50118316.0,INSOMNIA COOKIES,Brooklyn,11201.0,40.68812334,-73.98949987,Other,4.0,A,2022-03-08
41015170.0,CARMINE'S PIZZA,Brooklyn,11211.0,40.71497345,-73.944448,Pizza,7.0,A,2022-07-12
50054418.0,KINGS JUICE BAR,Queens,11385.0,40.69994007,-73.90283846,"Juice, Smoothies, Fruit Salads",4.0,A,2022-07-27
50093959.0,STARBUCKS,Manhattan,10012.0,40.72939961,-73.99625123,Coffee/Tea,2.0,A,2023-03-03
41246655.0,"DUNKIN',' BASKIN ROBBINS",Bronx,10451.0,40.81731825,-73.92254429,Donuts,3.0,A,2022-10-06
40536280.0,TRINITY PUB,Manhattan,10028.0,40.77717679,-73.95415551,American,5.0,A,2022-08-03
40906994.0,GABBY'S COFFEE SHOP,Brooklyn,11218.0,40.6355729,-73.97785258,Spanish,18.0,B,2022-03-14
50108114.0,CAFE AROMA,Manhattan,10018.0,40.7559908,-73.99439083,American,26.0,Z,2023-01-05
50085475.0,VERY FRESH NOODLES,Manhattan,10011.0,40.74186904,-74.00471301,Asian/Asian Fusion,12.0,A,2022-04-06
41647899.0,LE CROCODILE,Brooklyn,11249.0,40.72203591,-73.95773631,French,5.0,A,2022-06-17
50085035.0,JJ KINAHAN'S,Manhattan,10010.0,40.7443254,-73.99177539,American,13.0,A,2023-02-23
40545227.0,ARIYOSHI JAPANESE RESTAURANT,Queens,11104.0,40.74367688,-73.92311742,Japanese,14.0,B,2022-03-28
50086635.0,INSOMNIA COOKIES,Manhattan,10027.0,40.80669155,-73.9429118,Bakery Products/Desserts,8.0,A,2022-02-03
50054234.0,HOMEWOOD SUITES BY HILTON NEW YORK MIDTOWN MANHATTAN TIMES SQUARE,Manhattan,10018.0,40.75436032,-73.9927523,American,13.0,A,2023-02-10
40656356.0,WENDY'S,Brooklyn,11207.0,40.65825305,-73.89133354,Hamburgers,10.0,A,2022-02-04
50049317.0,CAFE 23,Manhattan,10022.0,40.75912931,-73.96833234,American,13.0,A,2022-04-14
40401060.0,NAIM KOSHER PIZZA,Brooklyn,11218.0,40.63786278,-73.98199897,Jewish/Kosher,12.0,A,2022-03-07
50083578.0,SHAKE SHACK,Brooklyn,11249.0,40.71735703,-73.96038712,Hamburgers,9.0,A,2023-02-01
41631799.0,PARM,Manhattan,10012.0,40.72308938,-73.99580062,Italian,9.0,A,2022-06-24
50077727.0,SABOR PERUANO RESTAURANT,Queens,11368.0,40.74485666,-73.86356561,Peruvian,7.0,A,2022-08-29
41629922.0,SOTTO 13,Manhattan,10011.0,40.73717558,-73.99858548,Italian,7.0,A,2022-12-27
41644539.0,ST MAZIE,Brooklyn,11211.0,40.71243129,-73.95592443,American,9.0,A,2023-03-16
50042007.0,CHIPOTLE MEXICAN GRILL,Brooklyn,11205.0,40.69313192,-73.97022815,Tex-Mex,7.0,A,2022-04-15
50087619.0,UPSIDE PIZZA,Manhattan,10018.0,40.75489535,-73.99018593,Pizza,10.0,A,2022-09-15
50045323.0,BROADWAY SNACKS,Queens,11373.0,40.73765044,-73.87706181,Chinese,25.0,Z,2022-11-29
50063056.0,MASPETH CAFETERIA,Queens,11378.0,40.71728641,-73.91978228,American,12.0,A,2022-05-17
50106749.0,POMODORO,Manhattan,10018.0,40.75633662,-73.99413814,Italian,13.0,A,2022-03-10
50080253.0,ZUTTO JAPANESE AMERICAN PUB,Manhattan,10013.0,40.71838184,-74.00887074,Japanese,34.0,Z,2022-09-13
50089214.0,GUSTO LATINO CAFE REST 1,Brooklyn,11211.0,40.71628269,-73.95722412,Latin American,8.0,A,2022-04-05
50108252.0,JOHNNY DELI & GROCERY,Queens,11418.0,40.70216507,-73.82019039,Spanish,23.0,Z,2023-02-15
50078845.0,TACOMBI FORT GREENE,Brooklyn,11217.0,40.68684539,-73.97799053,Soups/Salads/Sandwiches,7.0,A,2022-06-11
50119561.0,METRO BAGEL & CAFE,Brooklyn,11220.0,40.64185379,-74.01735351,American,13.0,A,2022-07-27
50115645.0,JUST SALAD 1412 BROADWAY,Manhattan,10018.0,40.75370382,-73.98704594,Salads,7.0,A,2023-03-17
41356229.0,INCHEON RESTAURANT,Queens,11358.0,40.76198093,-73.80291044,Korean,12.0,A,2022-03-18
50037148.0,DUNKIN,Staten Island,10309.0,40.54847748,-74.22130337,Donuts,2.0,A,2022-12-07
41680240.0,SUBWAY,Staten Island,10310.0,40.62997268,-74.10957854,Sandwiches,7.0,A,2022-10-25
50081615.0,INWOOD BAGELS,Manhattan,10034.0,40.86813909,-73.92151226,Coffee/Tea,5.0,A,2022-04-26
50113114.0,SUSHI 456,Manhattan,10014.0,40.73142512,-74.00664985,Japanese,12.0,A,2022-03-24
50058145.0,WENDY'S,Queens,,0.0,0.0,American,2.0,A,2022-04-19
50090278.0,JUICE & JOY - ORGANIC COFFEE,Manhattan,10011.0,40.73457629,-73.99884894,"Juice, Smoothies, Fruit Salads",27.0,Z,2022-11-21
50070658.0,ROMA BAGELS AND PASTRY CAFE,Queens,11358.0,40.76666532,-73.7900085,Bakery Products/Desserts,12.0,A,2022-03-21
50053477.0,DY JUICE BAR,Manhattan,10013.0,40.72260062,-74.00783229,"Juice, Smoothies, Fruit Salads",2.0,A,2022-06-21
50060798.0,CROSSROAD CAFE (MORGAN LEWIS),Manhattan,10178.0,40.75098522,-73.97848538,American,10.0,A,2022-04-15
50059061.0,POPEYES,Brooklyn,11234.0,40.60992885,-73.92228162,Chicken,9.0,A,2022-09-24
41539580.0,LAS AMERICAS BAKERY,Queens,11372.0,40.75082464,-73.87391903,Bakery Products/Desserts,13.0,A,2022-08-23
50041809.0,KENNEDY FRIED CHICKEN,Queens,11368.0,40.75306809,-73.86511879,American,12.0,A,2022-09-19
50101509.0,LIBERTY SOULFOOD,Brooklyn,11207.0,40.68491311,-73.91398745,African,22.0,Z,2023-02-21
50108990.0,No.1 Halal Kitchen,Queens,11432.0,40.71478513,-73.77486692,Chinese,11.0,A,2022-07-27
50085130.0,RAMEN DANBO,Brooklyn,11217.0,40.67608786,-73.9743601,Japanese,19.0,B,2023-01-09
50071607.0,NEW CITY ASIAN CUISINE,Brooklyn,11237.0,40.70291597,-73.92560269,Chinese,11.0,A,2022-05-25
50096487.0,RIVER JAPANESE CUISINE,Queens,11364.0,40.74877746,-73.75655801,Japanese,25.0,B,2022-11-30
50071553.0,NEW LIFE JUICE BAR & LOUNGE,Manhattan,10026.0,40.8010692,-73.9525389,"Juice, Smoothies, Fruit Salads",4.0,A,2023-01-12
41351756.0,MUSTANG THAKALI KITCHEN,Queens,11372.0,40.74897345,-73.89151703,Asian/Asian Fusion,13.0,A,2023-01-30
50011568.0,IL FALCO,Queens,11101.0,40.74801337,-73.94693948,Italian,13.0,A,2023-03-11
50060048.0,CAFE BELLE,Manhattan,10012.0,40.7244041,-73.99516918,Coffee/Tea,9.0,A,2022-08-15
50088686.0,BUNTOPIA BK,Brooklyn,11221.0,40.69611117,-73.93372798,Chinese,11.0,A,2022-11-02
50105869.0,EL POTE RESTAURANT,Manhattan,10016.0,40.74767405,-73.97376221,Spanish,37.0,C,2022-01-05
40373462.0,VILLA BERULIA,Manhattan,10016.0,40.74686575,-73.98082174,Italian,11.0,A,2022-04-13
50002356.0,Fairfield Inn & Suites,Manhattan,10002.0,40.7131422,-73.99298405,American,8.0,A,2022-01-20
50094858.0,METRO PIZZA,Staten Island,10310.0,40.62635514,-74.13044528,Pizza,7.0,B,2022-02-23
40700724.0,SCALINI FEDELI,Manhattan,10013.0,40.71727567,-74.00914475,Italian,12.0,A,2023-01-31
41644901.0,OCEAN SIDE RESTAURANT,Queens,11434.0,40.68148819,-73.76528827,Caribbean,67.0,C,2022-11-17
40364347.0,METROPOLITAN CLUB,Manhattan,10022.0,40.76479552,-73.97230783,American,11.0,A,2022-04-12
40937799.0,ESTRELLA BAR & RESTAURANT,Bronx,10452.0,40.84160785,-73.91668986,Latin American,47.0,C,2022-09-28
40735129.0,JUICY LUCY,Manhattan,10009.0,40.72516615,-73.98419051,"Juice, Smoothies, Fruit Salads",5.0,A,2022-01-13
41127647.0,BURRITO BAR,Brooklyn,,0.0,0.0,Tex-Mex,10.0,A,2022-03-30
40936053.0,YEH'S BAKERY,Queens,11355.0,40.74586538,-73.8260376,Bakery Products/Desserts,12.0,A,2022-02-09
50110453.0,DUNKIN DONUTS,Manhattan,10040.0,40.86197674,-73.92497577,Donuts,2.0,A,2022-05-02
50113012.0,SOUP DAY,Queens,11354.0,40.7600518,-73.83256289,Soups/Salads/Sandwiches,7.0,A,2022-02-07
50098050.0,REGO GARDEN CHINESE RESTAURANT,Queens,11374.0,40.72812187,-73.86361083,Chinese,7.0,A,2022-06-15
50049831.0,BARNEY BROWN,Manhattan,10001.0,40.74629328,-73.99031351,Sandwiches/Salads/Mixed Buffet,7.0,A,2022-01-11
50110531.0,THE SEA GATE ASSOCIATION BEACH CLUB,Brooklyn,11224.0,40.57333973,-74.0026781,Pizza,7.0,A,2022-06-16
50085725.0,CHARLEY'S PHILLY STEAKS,Staten Island,10314.0,40.58229742,-74.16905259,Sandwiches,11.0,A,2023-01-03
50124317.0,BAR 135,Manhattan,10013.0,40.71637809,-74.00966048,American,11.0,A,2022-10-12
50000153.0,THE BEST OF NEW YORK FOOD,Manhattan,10005.0,40.70598938,-74.00624334,American,16.0,B,2022-01-28
50105537.0,TONY'S PIZZA,Queens,11418.0,40.69600283,-73.83847994,Pizza,12.0,A,2023-01-18
50097882.0,DOMINOS,Brooklyn,11225.0,40.66556772,-73.95091269,Pizza,2.0,A,2022-08-08
40364439.0,SEVILLA RESTAURANT,Manhattan,10014.0,40.73490838,-74.00297329,Latin American,19.0,B,2022-05-18
40959012.0,CARVEL 2848,Brooklyn,11214.0,40.60933475,-74.00610822,Frozen Desserts,5.0,A,2023-02-22
40931302.0,POPEYES,Bronx,10453.0,40.85571434,-73.90101945,Chicken,5.0,A,2022-11-15
50111451.0,THE VIEW,Manhattan,10004.0,40.70488508,-74.01568925,American,11.0,A,2022-10-14
41541674.0,IHOP,Brooklyn,11207.0,40.65017764,-73.89106205,Pancakes/Waffles,10.0,A,2022-03-11
41149249.0,SQUIRE DINER,Manhattan,10038.0,40.70868759,-74.00392795,American,10.0,A,2022-02-24
50075060.0,BOQUERIA,Manhattan,10018.0,40.75543053,-73.98953614,Tapas,12.0,A,2022-06-09
50108559.0,ILLY CAFFE,Brooklyn,11235.0,40.57996686,-73.95980653,Coffee/Tea,12.0,A,2023-01-31
41028662.0,SWAGAT INDIAN RESTAURANT,Manhattan,10001.0,40.74806937,-73.99340984,Indian,8.0,A,2022-12-01
50115477.0,BAMBOO WALK,Brooklyn,11203.0,40.63933264,-73.92904642,Caribbean,8.0,A,2022-03-29
50100930.0,LIPS CAFE,Brooklyn,11226.0,40.65205466,-73.94971898,Coffee/Tea,16.0,B,2022-12-06
50105174.0,KRAVE CAFE & GRILL,Queens,11105.0,40.77074974,-73.90307412,American,13.0,A,2022-03-08
50047922.0,SUBWAY #47857,Queens,11385.0,40.70944514,-73.86956824,Sandwiches,7.0,A,2022-05-16
50093971.0,CAFE 11,Manhattan,10004.0,40.70534645,-74.01373089,Jewish/Kosher,6.0,A,2022-11-18
50066881.0,REMI FLOWER & COFFEE,Manhattan,10017.0,40.75379651,-73.96929137,Coffee/Tea,11.0,A,2022-11-21
50091965.0,Lite Bites,Brooklyn,11222.0,40.7256814,-73.95187122,American,13.0,A,2022-04-08
41542299.0,SOCARRAT NOLITA,Manhattan,10012.0,40.72451389,-73.99511144,Spanish,9.0,A,2023-01-05
50116502.0,NEW PEKING CHINESE RESTAURANT,Brooklyn,11225.0,40.66116338,-73.96069455,Chinese,32.0,C,2022-09-06
50088468.0,HOLE IN THE WALL,Manhattan,10016.0,40.74496471,-73.97263369,Australian,11.0,A,2022-11-03
50003434.0,Q MARQET,Manhattan,10029.0,40.78861938,-73.95345424,American,9.0,Z,2023-01-17
50071450.0,BUSHWICK TACO COMPANY,Brooklyn,11207.0,40.69190345,-73.90621824,Tex-Mex,13.0,A,2023-02-21
40356483.0,WILKEN'S FINE FOOD,Brooklyn,11234.0,40.62011159,-73.90698949,Sandwiches,9.0,A,2022-01-24
